Frame,Track_ID,Orig_X1,Orig_Y1,Orig_X2,Orig_Y2,Adj_X1,Adj_Y1,Adj_X2,Adj_Y2
99,10,588,269,1382,582,509,206,1279,582
99,11,934,345,1916,756,836,264,1279,756
99,12,962,171,2021,397,856,126,1279,397
99,13,634,332,1291,741,568,251,1279,741
99,14,567,132,1464,319,478,94,1279,319
99,16,2,386,170,868,0,290,186,868
99,17,26,180,344,429,0,131,376,429
99,21,812,363,1708,814,723,274,1279,814
99,28,549,376,1169,845,488,283,1230,845
99,31,639,245,1377,556,566,183,1279,556
99,38,108,191,397,460,80,137,426,460
99,41,292,259,786,600,243,191,835,600
99,45,67,181,237,431,50,132,254,431
99,48,577,131,1327,312,503,94,1279,312
99,52,322,128,881,314,266,92,936,314
99,54,988,319,2141,701,874,243,1279,701
99,63,540,262,1207,599,473,195,1273,599
99,65,1218,208,2523,482,1087,154,1279,482
100,2,53,198,626,472,0,143,683,472
100,3,573,127,1207,307,510,92,1270,307
100,4,102,463,359,1041,77,348,383,1041
100,5,-264,356,-165,769,0,273,-155,769
100,6,928,382,1913,824,831,293,1279,824
100,9,358,126,774,309,317,89,815,309
100,10,578,270,1373,584,498,207,1279,584
100,11,904,345,1927,777,801,259,1279,777
100,12,951,169,2009,396,846,124,1279,396
100,13,633,331,1291,739,568,250,1279,739
100,14,559,132,1458,320,470,94,1279,320
100,16,-7,384,152,868,0,288,168,868
100,17,10,180,328,428,0,130,359,428
100,21,803,362,1695,812,715,273,1279,812
100,28,547,375,1166,844,487,281,1227,844
100,31,635,244,1360,552,563,184,1279,552
100,38,91,191,370,462,63,138,397,462
100,41,283,259,764,600,235,191,811,600
100,45,48,181,211,432,33,132,227,432
100,48,569,131,1320,313,494,95,1279,313
100,52,308,128,867,314,252,92,922,314
100,54,969,319,2124,706,855,243,1279,706
100,63,528,262,1195,599,461,195,1261,599
100,65,1216,208,2518,481,1086,154,1279,481
100,69,1279,278,2534,606,1154,213,1279,606
101,2,39,198,613,473,0,144,670,473
101,3,555,127,1193,310,492,92,1256,310
101,4,88,462,337,1041,64,347,362,1041
101,5,-275,358,-175,773,0,275,-166,773
101,6,925,382,1911,824,827,293,1279,824
101,9,339,126,752,310,298,90,792,310
101,10,568,272,1364,586,489,209,1279,586
101,11,887,346,1922,786,784,259,1279,786
101,12,937,168,1998,398,831,123,1279,398
101,13,640,330,1299,738,575,248,1279,738
101,14,551,132,1453,321,461,95,1279,321
101,16,-20,383,131,867,0,287,146,867
101,17,-6,179,311,428,0,130,342,428
101,21,791,360,1678,808,703,270,1279,808
101,28,542,373,1157,842,480,280,1218,842
101,31,621,243,1349,554,549,181,1279,554
101,38,74,192,341,462,47,137,367,462
101,41,274,259,743,600,228,192,790,600
101,45,30,181,184,432,15,132,199,432
101,48,561,131,1313,313,486,95,1279,313
101,52,293,128,853,314,238,92,908,314
101,54,952,320,2103,709,838,243,1279,709
101,63,511,260,1172,597,446,193,1238,597
101,65,1212,210,2512,483,1082,156,1279,483
101,69,1266,280,2546,615,1138,214,1279,615
102,2,25,199,600,474,0,144,658,474
102,3,540,127,1176,311,477,92,1239,311
102,4,74,460,315,1039,50,345,338,1039
102,5,48,184,111,437,41,133,117,437
102,6,922,381,1908,825,824,293,1279,825
102,9,321,127,728,311,280,90,768,311
102,10,557,273,1355,589,478,211,1279,589
102,11,874,347,1911,791,770,259,1279,791
102,12,927,168,1987,399,822,123,1279,399
102,13,639,329,1300,737,573,247,1279,737
102,14,543,133,1448,322,452,95,1279,322
102,16,-32,380,111,863,0,285,125,863
102,17,-22,179,294,427,0,130,326,427
102,21,780,356,1658,802,693,268,1279,802
102,28,533,373,1146,841,472,279,1206,841
102,31,607,243,1333,556,535,181,1279,556
102,38,57,192,313,463,32,138,338,463
102,41,264,258,723,599,219,190,769,599
102,45,11,179,164,427,0,129,179,427
102,48,553,131,1306,314,478,95,1279,314
102,52,279,128,838,314,224,91,894,314
102,54,939,321,2080,710,825,243,1279,710
102,63,498,261,1152,598,433,194,1217,598
102,65,1204,210,2498,482,1075,155,1279,482
102,69,1259,280,2537,614,1132,214,1279,614
103,2,11,199,588,476,0,145,645,476
103,3,527,127,1160,311,464,91,1222,311
103,4,62,460,295,1040,39,345,317,1040
103,5,32,182,94,433,26,132,100,433
103,6,919,381,1906,825,820,293,1279,825
103,9,304,126,703,310,265,91,743,310
103,10,547,275,1346,591,467,213,1279,591
103,11,865,347,1898,793,762,259,1279,793
103,12,918,169,1972,400,813,123,1279,400
103,13,641,328,1295,731,576,247,1279,731
103,14,534,133,1443,324,444,96,1279,324
103,16,-39,380,94,860,0,285,107,860
103,17,-38,179,278,426,0,129,309,426
103,21,777,354,1643,795,691,266,1279,795
103,28,532,372,1144,841,472,279,1204,841
103,31,597,243,1318,556,525,180,1279,556
103,38,39,192,283,464,15,139,307,464
103,41,253,258,701,600,209,190,745,600
103,45,-7,177,144,423,0,128,158,423
103,48,544,132,1299,315,470,96,1279,315
103,52,264,129,824,315,208,92,880,315
103,54,926,321,2056,711,813,244,1279,711
103,63,546,321,1282,705,473,244,1279,705
103,65,1192,210,2482,482,1063,156,1279,482
103,69,1245,276,2522,610,1117,210,1279,610
104,2,-3,200,575,477,0,145,633,477
104,3,517,127,1142,311,455,91,1205,311
104,4,51,460,276,1039,29,345,297,1039
104,5,15,182,75,432,10,132,80,432
104,6,916,381,1904,825,818,293,1279,825
104,9,289,126,681,309,250,90,720,309
104,10,537,276,1337,593,458,214,1279,593
104,11,868,347,1896,794,766,259,1279,794
104,12,911,170,1964,402,807,124,1279,402
104,13,640,327,1296,730,575,246,1279,730
104,14,526,133,1438,325,435,96,1279,325
104,16,-42,380,82,858,0,284,94,858
104,17,-54,178,261,426,0,129,292,426
104,21,774,351,1634,791,688,264,1279,791
104,28,528,372,1139,841,467,279,1199,841
104,31,587,243,1305,558,516,181,1279,558
104,38,23,192,254,464,0,138,278,464
104,41,239,259,676,602,196,191,720,602
104,45,-26,174,123,418,0,126,137,418
104,48,536,132,1292,315,461,96,1279,315
104,52,250,129,810,315,194,92,866,315
104,54,913,322,2031,712,802,245,1279,712
104,63,540,328,1286,718,466,250,1279,718
104,65,1181,211,2474,484,1052,156,1279,484
104,69,1239,273,2509,605,1112,207,1279,605
105,2,279,125,648,309,242,90,684,309
105,3,510,128,1128,311,449,91,1189,311
105,4,41,462,257,1041,19,347,279,1041
105,5,-2,182,53,433,0,132,58,433
105,6,912,381,1901,826,814,293,1279,826
105,9,275,125,665,307,236,89,704,307
105,10,526,278,1327,595,447,216,1279,595
105,11,871,346,1893,793,769,257,1279,793
105,12,910,171,1954,403,806,125,1279,403
105,13,643,326,1298,728,578,246,1279,728
105,14,518,134,1433,326,427,96,1279,326
105,16,-45,380,72,861,0,285,83,861
105,17,-71,178,244,425,0,129,275,425
105,21,767,350,1623,789,682,262,1279,789
105,28,539,374,1150,844,478,280,1210,844
105,31,580,244,1293,560,509,182,1279,560
105,38,6,192,225,464,0,138,247,464
105,41,224,260,650,604,182,192,692,604
105,45,-45,172,103,413,0,124,118,413
105,48,528,132,1285,316,453,96,1279,316
105,52,236,129,796,315,180,92,852,315
105,54,900,323,2006,713,790,246,1279,713
105,63,533,335,1291,731,458,256,1279,731
105,65,1170,211,2467,487,1041,157,1279,487
105,69,1234,269,2502,600,1108,203,1279,600
106,2,273,123,627,305,238,88,662,305
106,3,501,128,1110,311,441,92,1171,311
106,4,34,464,242,1044,13,349,263,1044
106,5,-12,181,38,432,0,131,43,432
106,6,984,326,1879,720,895,248,1279,720
106,9,260,124,650,306,222,89,688,306
106,10,516,280,1318,597,436,217,1279,597
106,11,872,345,1888,791,771,256,1279,791
106,12,906,171,1937,401,804,125,1279,401
106,13,645,327,1301,728,580,247,1279,728
106,14,510,134,1428,327,418,97,1279,327
106,16,-46,382,62,864,0,286,73,864
106,17,-87,177,228,424,0,128,259,424
106,21,759,347,1611,786,675,259,1279,786
106,28,538,376,1149,848,478,282,1210,848
106,31,576,245,1282,561,506,183,1279,561
106,38,-9,192,196,464,0,137,216,464
106,41,209,260,623,604,168,192,664,604
106,45,-64,169,83,409,0,122,97,409
106,48,520,132,1278,316,445,96,1279,316
106,52,221,129,782,315,166,92,838,315
106,54,882,323,1988,713,771,246,1279,713
106,63,527,342,1295,743,451,261,1279,743
106,65,1168,212,2463,488,1040,157,1279,488
106,69,1232,268,2495,597,1106,202,1279,597
107,2,263,122,605,302,229,86,639,302
107,3,490,127,1090,309,430,91,1150,309
107,4,28,465,228,1046,9,350,247,1046
107,5,-19,178,30,427,0,129,35,427
107,6,969,322,1871,713,880,245,1279,713
107,9,246,124,634,305,208,89,672,305
107,10,506,281,1309,599,426,218,1279,599
107,11,870,344,1876,788,770,255,1279,788
107,12,898,170,1920,400,797,125,1279,400
107,13,639,327,1295,727,574,247,1279,727
107,14,502,135,1423,328,410,97,1279,328
107,16,-45,383,52,854,0,289,61,854
107,17,-103,177,211,424,0,129,242,424
107,21,745,343,1591,782,661,256,1279,782
107,28,535,377,1142,849,475,283,1203,849
107,31,574,245,1273,561,504,183,1279,561
107,38,-25,192,168,464,0,137,187,464
107,41,194,262,597,606,154,194,636,606
107,45,-82,167,62,404,0,120,77,404
107,48,512,133,1271,317,436,97,1279,317
107,52,207,129,768,315,151,92,823,315
107,54,863,324,1971,714,753,246,1279,714
107,63,520,349,1299,756,443,267,1279,756
107,65,1173,212,2460,487,1044,157,1279,487
107,69,1229,269,2495,599,1103,203,1279,599
107,71,1229,210,2553,484,1097,155,1279,484
108,2,251,122,584,301,218,86,616,301
108,3,475,127,1072,310,417,91,1131,310
108,4,24,466,215,1048,6,350,234,1048
108,5,12,189,66,457,7,136,71,457
108,6,954,321,1853,707,864,245,1279,707
108,9,232,123,618,303,194,87,656,303
108,10,495,283,1300,601,416,220,1279,601
108,11,869,342,1865,785,770,254,1279,785
108,12,891,169,1901,397,790,123,1279,397
108,13,632,326,1286,723,567,247,1279,723
108,14,494,135,1418,329,402,97,1279,329
108,16,-55,383,41,853,0,290,51,853
108,17,-120,177,194,423,0,128,225,423
108,21,741,341,1573,773,658,254,1279,773
108,28,528,378,1133,850,468,283,1192,850
108,31,566,245,1260,561,497,182,1279,561
108,38,-46,191,147,464,0,137,166,464
108,41,179,262,570,607,141,194,609,607
108,45,-101,165,42,399,0,118,57,399
108,48,504,133,1264,317,428,96,1279,317
108,52,192,129,754,315,136,92,810,315
108,54,845,324,1953,715,735,247,1279,715
108,63,514,356,1304,769,435,274,1279,769
108,65,1171,212,2451,487,1043,158,1279,487
108,69,1224,264,2491,595,1097,199,1279,595
108,71,1223,206,2542,480,1091,152,1279,480
109,2,236,122,561,302,204,86,594,302
109,3,460,128,1053,312,402,91,1112,312
109,4,15,465,197,1046,0,349,215,1046
109,5,6,191,59,463,1,136,63,463
109,6,935,322,1838,706,845,246,1279,706
109,9,218,123,602,302,180,87,640,302
109,10,485,284,1291,603,405,221,1279,603
109,11,867,342,1857,784,769,254,1279,784
109,12,877,168,1888,398,776,122,1279,398
109,13,627,325,1284,722,562,246,1279,722
109,14,485,135,1413,330,393,97,1279,330
109,16,-65,383,30,852,0,290,41,852
109,17,-136,176,178,422,0,127,208,422
109,21,740,339,1554,763,659,254,1279,763
109,28,519,376,1123,850,460,282,1182,850
109,31,557,244,1245,560,489,181,1279,560
109,38,-67,191,125,464,0,137,144,464
109,41,162,262,543,608,124,194,580,608
109,45,-120,162,22,395,0,116,36,395
109,48,495,133,1257,318,420,97,1279,318
109,52,178,129,740,315,122,91,796,315
109,54,827,325,1936,715,717,247,1279,715
109,63,507,363,1308,782,428,280,1279,782
109,65,1158,212,2440,488,1030,157,1279,488
109,69,1212,261,2480,592,1086,195,1279,592
109,71,1238,204,2511,468,1112,152,1279,468
110,2,219,122,537,303,188,86,568,303
110,3,449,128,1035,312,391,91,1093,312
110,4,-1,465,172,1049,0,349,189,1049
110,5,-6,191,44,466,0,137,49,466
110,6,915,322,1823,707,825,246,1279,707
110,9,204,122,587,300,166,86,624,300
110,10,475,286,1282,605,394,223,1279,605
110,11,865,342,1850,785,766,253,1279,785
110,12,868,168,1873,398,768,122,1279,398
110,13,625,325,1281,722,560,246,1279,722
110,14,477,136,1408,331,385,97,1279,331
110,16,-76,383,20,850,0,290,30,850
110,17,-152,176,161,422,0,128,192,422
110,21,733,336,1540,758,654,253,1279,758
110,28,510,375,1109,848,451,280,1169,848
110,31,548,243,1229,560,481,181,1279,560
110,38,-89,191,104,464,0,136,123,464
110,41,148,262,517,608,112,193,554,608
110,45,-139,160,1,390,0,114,16,390
110,48,487,133,1250,318,412,97,1279,318
110,52,163,129,726,316,108,92,782,316
110,54,809,325,1918,716,699,248,1279,716
110,63,500,370,1313,794,420,285,1279,794
110,65,1149,212,2422,487,1023,157,1279,487
110,69,1202,258,2467,588,1076,192,1279,588
110,71,1218,204,2511,472,1089,150,1279,472
111,2,207,121,523,301,176,86,554,301
111,3,435,128,1020,312,376,91,1078,312
111,4,-13,464,151,1048,0,347,167,1048
111,5,-12,192,31,454,0,139,35,454
111,6,900,321,1803,703,809,245,1279,703
111,9,189,121,571,299,152,86,608,299
111,10,490,129,972,317,442,93,1020,317
111,11,863,342,1847,788,765,254,1279,788
111,12,861,168,1864,400,760,122,1279,400
111,13,628,325,1286,723,563,246,1279,723
111,16,-86,383,9,849,0,290,19,849
111,17,232,123,471,306,209,86,495,306
111,21,728,335,1530,756,648,251,1279,756
111,28,503,374,1099,846,444,280,1158,846
111,31,542,242,1215,558,474,180,1279,558
111,38,-110,191,83,464,0,136,103,464
111,41,135,262,492,608,101,193,527,608
111,45,-158,157,-18,386,0,113,-4,386
111,48,479,134,1243,319,403,97,1279,319
111,52,149,129,712,316,93,92,767,316
111,54,791,326,1901,717,681,248,1279,717
111,63,494,377,1317,807,412,291,1279,807
111,65,1146,212,2415,487,1019,157,1279,487
111,69,1197,258,2459,588,1071,193,1279,588
111,71,1209,205,2512,476,1079,151,1279,476
111,75,444,262,959,599,393,195,1011,599
112,2,195,119,509,298,164,84,540,298
112,3,420,127,1006,312,362,91,1064,312
112,4,-24,463,132,1048,0,347,148,1048
112,5,-16,192,27,454,0,140,31,454
112,6,878,321,1789,706,787,244,1279,706
112,9,175,121,555,298,138,86,592,298
112,10,477,127,957,313,429,91,1005,313
112,11,860,346,1843,793,763,257,1279,793
112,12,857,170,1856,403,758,124,1279,403
112,13,633,325,1290,722,568,246,1279,722
112,16,-11,488,102,1063,0,374,113,1063
112,17,220,122,459,304,197,86,483,304
112,21,722,335,1521,756,642,252,1279,756
112,28,499,373,1093,845,440,279,1152,845
112,31,535,242,1203,558,469,180,1269,558
112,38,-132,191,61,464,0,136,81,464
112,41,125,262,469,609,91,194,503,609
112,45,-177,155,-38,381,0,111,-25,381
112,48,471,134,1236,319,395,97,1279,319
112,52,135,129,698,316,79,92,753,316
112,54,773,326,1883,717,662,248,1279,717
112,63,487,384,1321,820,404,297,1279,820
112,65,1152,212,2408,485,1027,157,1279,485
112,69,1191,257,2454,587,1066,191,1279,587
112,71,1200,206,2510,479,1070,152,1279,479
112,75,432,263,946,600,381,196,997,600
113,2,183,118,494,296,153,84,525,296
113,3,406,127,991,312,347,91,1049,312
113,4,-33,464,115,1048,0,347,129,1048
113,5,-20,191,22,453,0,139,27,453
113,6,860,320,1773,707,770,243,1279,707
113,9,161,120,539,296,124,85,576,296
113,10,467,126,942,309,420,90,990,309
113,11,859,348,1839,796,761,258,1279,796
113,12,857,171,1848,403,758,125,1279,403
113,13,634,325,1293,721,568,246,1279,721
113,16,-12,499,96,1082,0,382,106,1082
113,17,204,122,441,303,182,86,464,303
113,21,715,334,1508,753,636,251,1279,753
113,28,496,374,1088,846,437,280,1147,846
113,31,529,242,1192,559,462,180,1258,559
113,38,-153,191,40,464,0,136,60,464
113,41,115,262,447,609,82,193,480,609
113,45,-196,153,-59,376,0,108,-45,376
113,48,463,134,1229,320,387,98,1279,320
113,52,120,129,684,316,64,92,740,316
113,54,755,327,1866,718,644,249,1279,718
113,63,698,337,1496,759,619,254,1279,759
113,65,1156,212,2407,485,1031,158,1279,485
113,69,1190,258,2449,588,1065,193,1279,588
113,71,1201,207,2505,479,1071,153,1279,479
113,75,422,263,934,601,371,196,985,601
113,76,1284,551,2519,1168,1161,429,1279,1168
114,2,171,117,480,293,141,82,511,293
114,3,391,127,976,311,333,90,1035,311
114,4,-42,465,97,1049,0,349,110,1049
114,5,-24,191,18,453,0,140,23,453
114,6,846,319,1758,707,755,242,1279,707
114,9,147,119,524,295,110,85,560,295
114,10,458,126,931,308,411,90,977,308
114,11,852,349,1829,797,756,259,1279,797
114,12,856,171,1838,403,758,125,1279,403
114,13,632,324,1295,722,566,245,1279,722
114,16,-15,509,95,1101,0,391,106,1101
114,17,187,123,421,303,164,87,444,303
114,21,705,332,1493,750,627,249,1279,750
114,28,496,375,1085,849,437,282,1143,849
114,31,524,243,1182,560,459,180,1247,560
114,38,-174,190,19,464,0,136,39,464
114,41,106,261,426,609,74,192,458,609
114,45,-215,150,-79,372,0,107,-66,372
114,48,455,134,1222,320,378,97,1279,320
114,52,106,129,670,316,50,92,726,316
114,54,737,327,1848,719,626,250,1279,719
114,63,706,341,1512,766,626,255,1279,766
114,65,1151,212,2399,486,1027,158,1279,486
114,69,1193,256,2447,585,1068,191,1279,585
114,71,1203,207,2491,476,1074,153,1279,476
114,75,412,264,925,602,362,197,976,602
114,76,1289,548,2521,1162,1166,426,1279,1162
115,2,159,116,466,291,128,82,496,291
115,3,376,127,962,311,318,90,1020,311
115,4,-45,466,85,1050,0,350,98,1050
115,5,-29,191,14,452,0,139,19,452
115,6,832,319,1742,707,742,241,1279,707
115,9,133,119,508,294,95,85,545,294
115,10,444,125,917,308,398,90,964,308
115,11,843,349,1814,797,747,260,1279,797
115,12,852,170,1821,399,756,124,1279,399
115,13,628,323,1292,722,562,244,1279,722
115,16,-18,518,94,1120,0,399,105,1120
115,17,169,123,398,304,146,88,420,304
115,21,715,331,1469,730,640,251,1279,730
115,28,499,377,1086,850,441,282,1143,850
115,31,522,243,1173,560,458,181,1238,560
115,38,-196,190,-1,464,0,136,17,464
115,41,98,261,406,609,68,192,436,609
115,45,-234,148,-99,367,0,105,-87,367
115,48,446,135,1215,321,370,98,1279,321
115,52,91,129,655,316,35,92,711,316
115,54,719,328,1831,720,608,250,1279,720
115,63,690,353,1473,770,613,270,1279,770
115,65,1138,212,2392,488,1013,157,1279,488
115,69,1186,253,2437,581,1061,187,1279,581
115,71,1220,208,2477,470,1094,155,1279,470
115,75,409,262,919,601,358,196,970,601
115,76,1293,548,2518,1158,1171,426,1279,1158
116,2,147,115,452,288,117,80,481,288
116,3,362,126,947,311,304,90,1006,311
116,4,-45,467,76,1052,0,351,88,1052
116,5,-33,191,10,451,0,139,15,451
116,6,821,318,1727,707,731,241,1279,707
116,9,118,118,492,292,81,83,529,292
116,10,430,124,899,306,384,88,946,306
116,11,835,349,1802,797,739,260,1279,797
116,12,844,168,1805,397,749,122,1279,397
116,13,624,321,1289,720,557,242,1279,720
116,16,-21,528,93,1138,0,406,104,1138
116,17,152,122,377,303,129,87,399,303
116,21,717,329,1455,719,644,252,1279,719
116,28,500,377,1084,851,442,283,1142,851
116,31,522,242,1167,558,458,179,1230,558
116,38,-217,190,-23,464,0,135,-4,464
116,41,89,260,385,609,60,192,414,609
116,45,-253,146,-120,362,0,102,-106,362
116,48,438,135,1208,321,362,98,1279,321
116,52,77,129,641,317,21,92,697,317
116,54,700,328,1813,720,590,250,1279,720
116,63,685,341,1455,753,608,259,1279,753
116,65,1142,211,2375,483,1019,157,1279,483
116,69,1177,249,2425,577,1053,184,1279,577
116,71,1224,206,2468,465,1101,154,1279,465
116,75,400,263,911,601,349,196,961,601
116,76,1297,548,2515,1154,1176,426,1279,1154
117,2,134,113,437,286,105,80,467,286
117,3,347,126,933,311,289,90,991,311
117,4,-44,466,69,1053,0,349,80,1053
117,5,-37,191,6,451,0,139,11,451
117,6,823,318,1696,692,737,244,1279,692
117,9,104,117,476,291,67,83,513,291
117,10,414,123,884,306,368,87,930,306
117,11,833,350,1797,799,737,261,1279,799
117,12,837,167,1791,396,742,122,1279,396
117,13,618,320,1282,718,553,240,1279,718
117,16,-23,538,92,1157,0,415,103,1157
117,17,136,121,356,302,115,86,377,302
117,21,829,336,1574,723,754,258,1279,723
117,28,494,376,1075,850,437,282,1133,850
117,31,516,241,1154,558,452,179,1218,558
117,38,-239,190,-44,464,0,135,-25,464
117,41,77,260,360,609,50,192,388,609
117,45,-272,143,-140,358,0,101,-127,358
117,48,430,135,1201,322,353,98,1277,322
117,52,62,129,627,317,7,92,683,317
117,54,682,329,1796,721,572,251,1279,721
117,63,676,334,1437,742,601,253,1279,742
117,65,1140,211,2371,483,1018,157,1279,483
117,69,1174,247,2410,572,1051,182,1279,572
117,71,1197,205,2486,475,1069,151,1279,475
117,75,391,263,902,601,341,196,953,601
117,76,1270,546,2540,1179,1144,421,1279,1179
118,2,122,112,423,283,93,78,453,283
118,3,333,126,918,310,274,89,976,310
118,4,-42,465,59,1033,0,352,69,1033
118,5,-41,190,1,450,0,139,6,450
118,6,805,318,1684,696,718,243,1279,696
118,9,90,117,460,289,53,82,497,289
118,10,401,122,867,305,355,86,913,305
118,11,833,350,1792,799,737,261,1279,799
118,12,829,166,1778,395,735,121,1279,395
118,13,613,317,1276,716,548,238,1279,716
118,16,-26,547,91,1175,0,422,102,1175
118,17,121,120,335,301,100,84,356,301
118,21,854,334,1609,721,778,257,1279,721
118,28,487,374,1064,847,430,280,1122,847
118,31,506,240,1139,557,444,177,1202,557
118,38,-260,190,-65,464,0,135,-47,464
118,41,64,260,335,608,37,191,361,608
118,45,-291,141,-160,353,0,99,-147,353
118,48,422,135,1194,322,345,98,1271,322
118,52,48,129,613,317,0,92,670,317
118,54,664,329,1778,722,553,252,1279,722
118,63,673,331,1427,736,598,250,1279,736
118,65,1130,212,2371,487,1006,157,1279,487
118,69,1173,245,2397,568,1051,182,1279,568
118,71,1182,205,2491,480,1052,150,1279,480
118,75,383,263,894,602,332,196,944,602
118,76,1275,532,2526,1153,1151,408,1279,1153
119,2,110,111,409,281,81,77,437,281
119,3,318,126,903,310,260,89,962,310
119,4,-41,452,50,1008,0,341,59,1008
119,5,-45,190,-2,450,0,139,1,450
119,6,784,318,1672,703,695,242,1279,703
119,9,76,116,445,288,39,82,481,288
119,10,388,123,851,306,343,87,897,306
119,11,837,350,1791,798,742,261,1279,798
119,12,821,166,1768,396,728,120,1279,396
119,13,607,314,1267,713,541,235,1279,713
119,16,-37,475,56,1048,0,361,65,1048
119,17,108,119,313,298,88,84,334,298
119,21,866,333,1614,717,792,257,1279,717
119,28,484,373,1055,842,426,279,1112,842
119,31,496,240,1122,557,434,178,1184,557
119,38,-281,190,-87,464,0,135,-68,464
119,41,50,261,309,609,25,191,335,609
119,45,-310,138,-180,348,0,96,-168,348
119,48,414,135,1187,323,337,99,1263,323
119,52,34,129,599,317,0,92,655,317
119,54,646,330,1761,722,535,251,1279,722
119,63,671,329,1421,732,597,248,1279,732
119,65,1122,212,2379,493,997,157,1279,493
119,69,1170,242,2390,563,1049,178,1279,563
119,71,1174,206,2489,484,1043,150,1279,484
119,75,374,263,885,602,324,196,936,602
119,76,1278,524,2516,1137,1155,402,1279,1137
120,2,98,110,394,278,69,76,423,278
120,3,304,126,889,310,245,89,947,310
120,4,-50,450,40,1004,0,340,49,1004
120,5,-49,190,-6,449,0,138,-3,449
120,6,767,317,1655,704,679,240,1279,704
120,9,62,115,429,287,25,82,465,287
120,10,375,123,834,306,330,87,880,306
120,11,838,349,1789,797,744,260,1279,797
120,12,821,167,1765,397,728,121,1279,397
120,13,599,312,1258,710,534,233,1279,710
120,16,-40,479,53,1056,0,364,62,1056
120,17,94,118,291,295,75,83,311,295
120,21,879,332,1619,712,805,257,1279,712
120,28,484,372,1052,839,428,279,1108,839
120,31,486,240,1106,556,424,177,1168,556
120,38,-303,189,-108,464,0,135,-89,464
120,41,36,261,283,609,12,191,308,609
120,45,-329,136,-201,344,0,95,-189,344
120,48,405,136,1180,323,329,98,1257,323
120,52,19,129,585,317,0,92,641,317
120,54,628,330,1743,723,516,252,1279,723
120,63,660,325,1405,729,585,246,1279,729
120,65,1119,211,2377,494,993,155,1279,494
120,69,1168,243,2384,563,1047,179,1279,563
120,71,1169,206,2484,486,1037,150,1279,486
120,75,365,264,877,602,315,196,927,602
120,76,1279,521,2514,1131,1155,400,1279,1131
121,2,86,108,380,276,57,75,409,276
121,3,289,125,874,310,231,89,933,310
121,4,-60,449,30,999,0,339,40,999
121,5,-53,190,-10,449,0,139,-7,449
121,6,753,319,1638,708,664,242,1279,708
121,9,48,115,413,285,11,81,449,285
121,10,363,124,816,307,319,88,861,307
121,11,833,346,1777,793,739,258,1279,793
121,12,812,168,1748,398,719,122,1279,398
121,13,594,310,1248,706,529,232,1279,706
121,16,-44,483,50,1064,0,367,58,1064
121,17,76,117,267,296,58,81,286,296
121,21,891,332,1624,708,819,257,1279,708
121,28,483,372,1048,839,426,280,1104,839
121,31,479,241,1094,558,418,178,1154,558
121,38,-324,189,-129,464,0,134,-110,464
121,41,21,261,256,609,0,191,278,609
121,45,-348,134,-221,339,0,93,-209,339
121,48,397,136,1173,324,320,99,1250,324
121,52,5,129,571,317,0,92,627,317
121,54,610,331,1725,724,499,253,1279,724
121,63,649,324,1389,726,575,244,1279,726
121,65,1109,210,2365,494,984,154,1279,494
121,69,1163,242,2374,561,1042,179,1279,561
121,71,1167,206,2472,485,1037,150,1279,485
121,75,357,264,868,603,307,197,919,603
121,76,1277,521,2524,1135,1153,398,1279,1135
122,2,74,107,366,273,45,74,395,273
122,3,274,125,860,310,216,89,918,310
122,4,-69,447,21,995,0,338,30,995
122,5,75,258,141,606,69,190,147,606
122,6,736,316,1613,704,648,239,1279,704
122,9,33,114,397,284,0,81,433,284
122,10,353,124,799,306,308,88,844,306
122,11,827,344,1762,788,735,256,1279,788
122,12,808,168,1734,398,716,123,1279,398
122,13,588,309,1239,703,524,230,1279,703
122,16,-48,486,46,1071,0,369,57,1071
122,17,58,117,240,296,40,81,258,296
122,21,904,331,1629,703,831,257,1279,703
122,28,472,372,1034,839,416,279,1090,839
122,31,479,243,1086,559,419,180,1147,559
122,38,-346,189,-150,464,0,134,-131,464
122,41,2,261,237,609,0,191,261,609
122,45,-366,131,-241,335,0,92,-229,335
122,48,389,136,1166,325,312,100,1242,325
122,52,-9,129,557,317,0,92,614,317
122,54,592,331,1708,724,481,253,1279,724
122,63,638,324,1375,726,566,244,1279,726
122,65,1106,209,2348,491,982,153,1279,491
122,69,1147,243,2356,562,1026,180,1279,562
122,71,1163,205,2452,482,1035,150,1279,482
122,75,348,264,860,603,297,197,911,603
122,76,1272,518,2539,1143,1145,394,1279,1143
123,2,62,106,351,271,34,73,380,271
123,3,260,125,845,309,201,88,903,309
123,4,-78,446,11,991,0,337,21,991
123,5,61,261,131,612,54,192,138,612
123,6,720,313,1592,702,633,236,1279,702
123,9,19,113,382,282,0,80,417,282
123,10,342,124,782,306,299,88,825,306
123,11,819,343,1747,785,727,255,1279,785
123,12,799,167,1714,396,708,122,1279,396
123,13,582,309,1230,702,518,230,1279,702
123,16,-52,490,43,1079,0,372,53,1079
123,17,43,116,224,294,26,80,242,294
123,21,916,330,1634,698,845,256,1279,698
123,28,469,371,1028,839,414,278,1084,839
123,31,468,243,1068,560,408,180,1128,560
123,38,-367,189,-172,464,0,134,-152,464
123,41,-15,261,219,610,0,191,242,610
123,45,65,117,172,297,55,82,183,297
123,52,-23,129,543,318,0,92,599,318
123,54,574,332,1690,725,462,253,1279,725
123,63,629,338,1358,739,556,259,1279,739
